video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,days_trending(target),category_name_Autos & Vehicles,category_name_Comedy,category_name_Education,category_name_Entertainment,category_name_Film & Animation,category_name_Gaming,category_name_Howto & Style,category_name_Music,category_name_News & Politics,category_name_Nonprofits & Activism,category_name_People & Blogs,category_name_Pets & Animals,category_name_Science & Technology,category_name_Shows,category_name_Sports,category_name_Travel & Events
p-W9SnUM7u8,2018-05-08,427884,2884,171,1166,0.944026186579378,0.0027250376270204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
p-bGJ6W1Im4,2018-03-27,754415,11215,220,678,0.9807608220376038,0.0008987095961771,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p0xyhCn0Eow,2018-02-02,91415,3022,56,149,0.98180636777128,0.0016299294426516,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p1af9PKM8Eo,2017-12-23,33211,5212,3,417,0.999424736337488,0.0125560808165969,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p1jllz43xZE,2018-05-27,303797,3103,193,218,0.9414441747572816,0.0007175844396093,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1tiCgVnCQ0,2018-02-17,135104,2827,67,193,0.9768486523842432,0.0014285291331122,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p2EY93WfBQk,2017-11-15,175539,17130,264,1747,0.984822352535357,0.0099522043534485,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p2JpSCYQKFs,2018-02-12,121512,3988,471,319,0.8943709351872617,0.0026252551188359,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p2P5jrcNwY4,2017-12-16,423760,4141,257,959,0.9415643474306504,0.0022630734377949,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
p2ZNmYnx7ds,2018-03-05,435989,4419,178,1776,0.9612790950619968,0.0040734972671328,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
p2hJxyF7mok,2017-11-14,141148,1661,70,236,0.9595609474292316,0.0016720038541105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p3MjsrMNCbU,2017-11-21,138563,7125,83,725,0.9884850166481688,0.0052322770147874,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p3Orma1SddQ,2018-02-07,85887,4779,35,370,0.9927295388450352,0.004307986074726,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p5HH2UfZ2wE,2018-01-25,116946,2899,29,211,0.9900956284153004,0.0018042515348964,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
p6E9R9qv1No,2018-04-14,3035143,143702,8345,21251,0.9451156550277215,0.0070016470393651,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
p6cInZvsPPI,2018-04-24,103211,7617,111,639,0.9856366459627328,0.0061912005503289,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
p7E8g-Ity0k,2017-12-03,3778,67,10,2,0.8701298701298701,0.0005293806246691,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
p8XP7A7kvzM,2017-11-17,4722974,119107,3782,6651,0.9692242592909048,0.0014082228697426,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p8brfJAULgc,2018-02-15,52154,1378,59,172,0.9589422407794016,0.0032979253748514,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p8t4HQWwDxk,2018-04-25,854163,24256,708,1503,0.971639160390963,0.0017596173095767,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
p9wE8dyzEJE,2017-11-17,2336528,6729,167,1286,0.9757830626450116,0.0005503892955701,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pA5NbgdpRpk,2017-12-14,764775,20132,1600,7991,0.9263758512792196,0.0104488248177568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pCWH5OW9lDo,2018-02-07,145445,4732,160,841,0.9672935404742437,0.0057822544604489,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pCfmsVFCPmY,2017-12-01,127011,13273,170,746,0.987354013241092,0.005873507019077,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pCteBhr4dGY,2018-03-17,780422,17430,379,1819,0.9787186254141164,0.0023307902647541,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pDf5sHgvo0A,2017-11-23,707164,11709,1044,3676,0.918136908962597,0.0051982284166049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pDi7cezk9CA,2017-11-29,770606,124566,1962,18534,0.984493550834598,0.0240512012623831,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pEN_htHtt_c,2017-12-29,177849,3736,113,389,0.9706417251234086,0.0021872487334761,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pGgTkFKfLXE,2018-02-02,541149,8220,180,358,0.9785714285714284,0.0006615553202537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pH7VfJDq7f4,2018-02-28,126845,7540,61,475,0.9919747401657676,0.0037447278174149,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pJ96Z2PPKI8,2017-11-29,133374,5394,154,562,0.9722422494592646,0.0042137148169808,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pKFd5rAUM2s,2017-12-31,1784173,189160,2784,14883,0.9854957695994664,0.00834167987073,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pKW-ZgBl9eU,2018-02-07,576294,40566,739,4589,0.982108703546786,0.0079629494667652,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pKkZjjhPCQM,2017-12-06,1758327,57623,3122,9225,0.9486048234422586,0.005246464394848,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pKkf2KCc6xo,2018-05-21,3724733,23442,1536,4125,0.9385058851789576,0.0011074619308283,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pMpQABKlC-I,2017-12-24,1081127,109200,2500,14134,0.9776186213070726,0.0130733947075597,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pOEzjT-SED0,2017-11-17,804363,39816,6304,10586,0.8633130962705985,0.01316072469768,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pP6r2Gy_dTs,2018-03-27,712290,17066,611,1255,0.9654353114216212,0.0017619228123376,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pQXwQVaQmGk,2017-11-18,21007,433,11,35,0.9752252252252251,0.0016661112962345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pRnCk5QeXdw,2018-02-28,72558,2152,115,610,0.949272165857962,0.0084070674494886,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pT5XvFLmzMU,2018-01-12,1459033,152431,1511,12032,0.9901846149848644,0.0082465578228868,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pTysrwci0pU,2018-05-21,4787893,263404,2215,25999,0.9916609881070256,0.0054301547674519,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pVgx8pYpwRE,2018-02-21,254444,7119,195,863,0.9733388022969648,0.003391708981151,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pVxOVlm_lE8,2018-02-05,1872467,121194,740,13491,0.9939311430774024,0.0072049333846738,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pVypbknP4A8,2017-11-20,214150,4262,535,753,0.8884719616426934,0.003516226943731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pWVrA0WQ3wU,2018-01-07,223648,12745,281,1379,0.9784277598648856,0.0061659393332379,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pWZnhJay0Y8,2017-12-01,99566,2136,419,1127,0.8360078277886497,0.0113191250025108,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pWqRw4NfFDA,2018-01-15,51415,670,250,149,0.7282608695652174,0.0028979869687834,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pWqef6cbwzI,2017-12-18,2946160,305040,1826,63593,0.9940495199859222,0.0215850462975534,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pXxA_8C3HHQ,2018-02-05,236485,13340,118,987,0.991231980977857,0.004173626234222,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pZYJGAWc-R0,2018-04-27,244270,4398,108,585,0.9760319573901464,0.0023948908994145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
p_IwENcMPOA,2017-12-19,851835,24412,644,1563,0.9742975734355044,0.0018348623853211,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
paNVYGfGrqI,2018-02-05,153374,504,131,480,0.7937007874015748,0.0031296047569992,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pa_oUisZZy0,2017-11-14,177707,6271,88,275,0.9861613461236044,0.0015474910948921,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
paxgKBUK4wQ,2018-03-29,2242244,66380,4752,15201,0.9331946240791767,0.0067793692390301,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pb7CBZ952zs,2018-03-02,97538,1154,125,136,0.9022673964034402,0.0013943283643297,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pcEQ5N0qGeM,2018-01-12,84490,4019,40,342,0.9901453559990144,0.0040478163096224,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pcWKpGzhgq4,2017-11-15,391049,5939,106,385,0.982464846980976,0.0009845313502911,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pccxxvvkHQQ,2018-01-18,39036,1823,97,627,0.9494791666666668,0.0160620965262834,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pcmbmC9cUUY,2017-12-31,320038,12008,190,851,0.9844236760124612,0.0026590592367156,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pfM1F0fBTo8,2018-03-29,365152,19906,186,8188,0.9907425841130798,0.022423538690737,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pfX353Wc0GA,2018-02-02,165957,1969,46,88,0.9771712158808932,0.0005302578378736,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pgjRX9oGF7g,2017-11-16,593969,24672,735,5173,0.9710709646947692,0.0087092087297485,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pgkaAzDMEYA,2018-02-08,261835,5389,102,217,0.9814241486068112,0.0008287662077262,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phCIKfJY7SU,2018-01-24,1974266,40993,1303,4365,0.9691933043313788,0.0022109482714082,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
phGlo_TNDp0,2017-12-30,17273,55,4,6,0.9322033898305084,0.0003473629363746,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
phXTecbj6NI,2018-02-23,122524,4370,348,410,0.9262399321746504,0.0033462831771734,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
phiDj5nlF5c,2018-02-16,233130,9812,333,2919,0.9671759487432232,0.0125209110796551,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pi2Ri9-K3_E,2018-02-19,375676,12661,532,2264,0.9596755855377852,0.0060264696174363,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pihJVwap7iI,2017-12-23,47133,5011,57,225,0.9887529597474348,0.0047737254153141,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pisY6J2Ky6U,2018-02-04,1497616,69249,3058,6599,0.9577081057159058,0.0044063364707642,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piyds9slayg,2017-11-30,12790,110,4,4,0.9649122807017544,0.0003127443315089,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pj6k-EFxqAI,2018-02-02,1774982,106738,939,3881,0.991279474725336,0.0021865010462077,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pjTj-_55WZ8,2018-01-26,228174,17376,148,687,0.9915544396256564,0.0030108601330563,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pjaEEzjd9iw,2018-01-21,3976,30,5,45,0.8571428571428571,0.011317907444668,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pjuPpVLXDQg,2017-11-14,7265,89,8,22,0.9175257731958762,0.0030282174810736,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pk0xdl0rRFg,2017-12-22,338103,19793,427,2243,0.9788822947576656,0.0066340730487455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pkwSoJrVWAY,2018-01-26,4253,29,0,4,1.0,0.0009405125793557,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
plnzNgtvvJo,2017-12-18,1386,67,20,20,0.7701149425287356,0.0144300144300144,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pmS2oJQ8SIs,2017-11-27,95487,391,199,181,0.6627118644067796,0.0018955459905536,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pmdVVDkvJXU,2017-11-23,66181,1146,13,210,0.9887834339948232,0.0031731161511612,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pn6azlyHzuU,2018-01-22,414045,20352,1110,1040,0.948280682135868,0.0025118042724824,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pnlNqAmCCgw,2018-03-29,384691,22337,309,1696,0.9863552062174336,0.0044087332430444,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pojXEFDFMw8,2018-05-16,248238,3454,394,0,0.8976091476091476,0.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pqQrL1K0Z5g,2018-03-12,971895,73178,2019,6729,0.9731505246219928,0.0069235874245674,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pqzopUurZPc,2018-01-17,107503,894,99,220,0.9003021148036254,0.0020464545175483,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
prmQgSpV3fA,2017-12-16,757804,35596,284,7152,0.9920847268673356,0.0094377965806461,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
psbdT3kS8mY,2018-02-14,246462,9597,184,820,0.981188017585114,0.0033270849055838,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
psnbQ_sF-yE,2018-03-25,2793636,127559,7589,6740,0.9438467457898008,0.0024126264123171,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pspGtXW0QYo,2018-03-12,127591,7116,109,569,0.9849134948096886,0.0044595621948256,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
puREqwXzyCI,2017-11-23,93664,8839,198,1378,0.978090074139648,0.0147121626238469,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puqaWrEC7tY,2017-11-14,343168,10172,666,2146,0.938549547887064,0.0062534968295412,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pvg2cw5oshg,2017-11-18,57818,3032,76,191,0.9755469755469756,0.0033034695077657,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pwGbwYAfSmg,2018-05-27,250175,8455,126,552,0.9853163966903624,0.0022064554811631,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pwYa2LyCans,2018-04-01,289559,17033,230,4347,0.9866767074089092,0.0150124845022948,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pylyPL64uxk,2018-01-27,337664,3976,122,467,0.9702293801854563,0.0013830316527672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pypRKeF3u6A,2018-02-02,70093,1845,215,163,0.8956310679611651,0.0023254818598148,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pz95u3UVpaM,2017-11-14,5476737,286268,4083,12254,0.9859377098752888,0.0022374636576487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pzD9zGcUNrw,2018-06-14,2072162,61948,1263,6143,0.9800193004382148,0.0029645365565047,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pzPtlmzwajA,2018-01-29,402244,5140,2998,4175,0.6316048169083313,0.0103792722824952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
q-WipZ9p0wk,2017-11-14,77630,1991,83,208,0.9599807135969142,0.0026793765296921,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
q-giH_ezRTE,2018-01-30,10754,163,30,50,0.844559585492228,0.0046494327692021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
q-jZm-FUbqs,2017-12-20,1146692,23788,1527,5134,0.9396800316018172,0.0044772266659224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q11UD-6XT-8,2018-01-27,363194,4609,955,1455,0.8283608914450036,0.0040061234491759,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q1jzwV_s8_Y,2018-05-12,886067,46993,1051,4228,0.97812421946549,0.0047716481936467,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q1mE6MRHz6U,2018-02-14,55778,4776,73,517,0.9849453495566096,0.0092688873749506,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
q20_MVdB31g,2018-02-03,84672,6737,87,701,0.9872508792497068,0.0082790060468631,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q260bjSiyq0,2018-01-21,47749,4514,30,458,0.9933978873239436,0.0095918239125426,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q32oFOjlWh8,2018-01-17,303335,3546,92,352,0.9747113798790544,0.001160433184433,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
q3j6708kzEY,2018-02-02,114552,2789,190,213,0.9362202081235312,0.0018594175570919,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q57eQqq9-IA,2018-02-02,163742,7445,108,1350,0.9857010459420098,0.0082446776025698,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
q6xYUHb4B1k,2017-12-10,124439,11642,147,1324,0.9875307490033082,0.0106397512034008,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
q6xkWA0Qi98,2017-12-06,130633,19566,137,739,0.993046744150637,0.0056570698062511,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q8DkyFH9jXI,2018-05-30,861364,6951,1043,5668,0.8695271453590193,0.0065802610742961,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q8fuvWLje8M,2017-12-24,19588,149,23,126,0.8662790697674418,0.0064325096998162,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
q8kLoRnzgLQ,2018-03-02,357830,11954,464,970,0.9626348848445804,0.0027107844507168,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
q8v9MvManKE,2018-04-23,397920,11932,348,2845,0.9716612377850165,0.0071496783273019,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
q9bGAAYR2MY,2017-11-29,32839,2718,32,234,0.9883636363636364,0.0071256737415877,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qB24uIe2Q7c,2018-04-24,498655,33796,501,2707,0.9853923083651632,0.0054286029419137,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qC0I5PEhkJo,2017-11-15,94694,136,11,31,0.9251700680272108,0.0003273702663315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qCSu-X_aEvo,2018-05-05,558059,6941,562,1146,0.9250966280154604,0.0020535463096195,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qD2yyikDcDw,2018-05-05,549966,17276,2984,1960,0.8527147087857848,0.0035638566747762,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qDAxDcjgn-8,2017-11-15,122426,6310,298,1624,0.9549031476997578,0.0132651560942936,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qDDNcyOhqCI,2018-02-22,70479,2234,133,617,0.9438107308829742,0.0087543807375246,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qE7psdp1jVE,2017-12-12,469681,28568,372,2296,0.9871458189357292,0.0048884242709413,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qEEtzzi1EII,2017-11-14,426078,19323,245,945,0.9874795584627964,0.0022179037640995,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
qETfaJXx22g,2018-01-12,91212,7676,44,473,0.994300518134715,0.0051857211770381,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qEklBC2BQig,2017-11-30,29654,1284,7,151,0.994577846630519,0.0050920617791866,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qF7SRQFd49E,2018-06-10,1599870,24200,1883,6787,0.9278073841199248,0.004242219680349,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qFy5XyZsUeo,2018-06-06,883608,25677,492,2487,0.9811991287401124,0.0028145965179129,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qIkuNJPtfw4,2018-03-11,170702,10379,174,1044,0.9835117975931016,0.0061159213131656,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qInSq2g4nmk,2018-03-13,316824,17496,832,1610,0.9546049759930162,0.0050816857308789,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
qK11sSjEM3c,2018-02-04,538104,1971,155,934,0.927093132643462,0.0017357239492737,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qK8AcryiniI,2017-11-16,59466,39,14,34,0.7358490566037735,0.0005717552887364,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qLVZiKDNxtw,2017-12-07,99577,969,197,223,0.8310463121783876,0.0022394729706659,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qLaGCduQKGM,2018-04-14,689481,7776,819,1417,0.9047120418848168,0.0020551690329392,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qLoqdxFqT9A,2017-12-02,12515,30,7,4,0.8108108108108109,0.0003196164602477,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
qMnjdV-eFuM,2018-01-18,589610,13093,667,796,0.9515261627906976,0.0013500449449636,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qNNcSwZAPSE,2018-03-08,1378255,24355,818,1830,0.9675048663250309,0.0013277659068895,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qNYhd5QtAlE,2018-04-14,260169,2975,35,84,0.9883720930232558,0.0003228670594882,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qNl4-y6q5rc,2018-01-26,41282,642,243,812,0.7254237288135593,0.0196695896516641,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qOioqgPyCwE,2018-05-02,465689,6730,235,470,0.966259870782484,0.0010092572510838,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qOvMazijKMA,2017-12-23,107035,4602,85,824,0.9818647322381054,0.0076984164058485,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qPEIPu0V8GQ,2018-06-14,2183462,79677,2034,3464,0.9751073906817932,0.0015864713926782,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
qPZ38A7nhqY,2018-03-23,328533,6967,307,810,0.9577948858949684,0.0024655057482809,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qQn6TsbYrH8,2018-06-12,3291375,237975,8625,23787,0.9650243309002432,0.0072270707531047,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qS6LoRYUdhw,2017-11-18,803168,35094,489,3320,0.9862574825056908,0.004133630821945,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qSKOPBVkpJk,2018-05-01,913543,22608,305,961,0.9866887792955964,0.0010519482936216,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qT0mpVcH3ZU,2018-01-05,930595,81380,1016,4026,0.987669304335162,0.0043262643792412,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qTJs_9Ckc60,2018-05-07,158399,9250,110,534,0.9882478632478632,0.0033712334042512,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qUmfriZoMw0,2018-02-05,2337600,10752,440,908,0.9606862044317368,0.0003884325804243,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
qVWzDX5NrhQ,2018-02-23,178256,14681,135,1198,0.9908882289416848,0.0067206713939502,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qXivpclxftM,2017-11-27,2519348,188159,3406,22861,0.9822201341581188,0.0090741731590871,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qYNNT1WIhwM,2018-03-20,728277,13050,763,917,0.94476218055455,0.0012591362901753,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qZHycHI3F1Q,2018-02-21,10929365,508108,6326,47234,0.987702990082304,0.0043217515381726,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_MmN6-KLXg,2017-12-30,88729,5436,500,616,0.9157681940700808,0.0069424877999301,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_yzyuYDhVw,2017-12-05,102357,6234,101,305,0.9840568271507498,0.0029797668943013,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qaivW5joQrk,2017-12-04,198437,1512,230,0,0.8679678530424799,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qax_QIFvw_o,2018-01-22,703718,18176,306,1146,0.9834433502867655,0.0016284932316638,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qcP7sS1qZ2M,2018-02-27,183087,9275,230,1112,0.9758022093634928,0.0060736152757978,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qeWvgZLz9yU,2017-11-14,120727,9033,224,1346,0.9758020957113536,0.0111491215718107,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qfZcxeqa1g4,2018-02-01,195396,2178,90,217,0.9603174603174603,0.0011105652111609,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qgGooEyeNNc,2017-11-28,615364,51997,234,2566,0.9955199019739236,0.0041698896913046,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qgTtyfgzGc0,2017-12-06,239087,4299,178,990,0.9602412329685056,0.0041407521111561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qgYvfE5PkQI,2018-06-10,2566684,242899,3037,14722,0.9876512588640948,0.0057358054205348,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qhuKvMRqsk8,2018-06-07,245088,14996,225,1447,0.9852177912095132,0.0059040018279148,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qmDsgGKHBEo,2018-06-02,593120,2286,259,3250,0.8982318271119842,0.0054794982465605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qmYcbgJBv7s,2018-01-12,42649,454,55,47,0.8919449901768173,0.0011020188046613,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qmvj7ijV0Q0,2018-05-26,572021,7665,363,761,0.9547832585949176,0.0013303707381372,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qmxMAdV6s4U,2018-02-04,1480203,2943,95,216,0.9687294272547728,0.0001459259304298,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
