video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,category_name,days_trending(target)
CRiBnM9l4N4,2018-02-10,1201503,60422,1085,6342,0.9823597314126847,0.005278388818005448,Howto & Style,6
CSDHM6iuogI,2017-12-14,81932,1576,42,259,0.9740420271940667,0.003161158033491188,Science & Technology,1
CT-orZzuN2A,2018-05-11,1240745,24222,351,818,0.9857160297887926,0.0006592813188850247,Entertainment,9
CTFZoz-mB5k,2018-05-27,151323,9809,132,1257,0.9867216577809074,0.00830673460082076,Howto & Style,14
CU8qwXYH83c,2018-04-05,738925,8895,118,272,0.9869077998446688,0.0003681023107893223,Comedy,3
CUNq2_VjRn4,2018-03-31,1391740,148060,1262,13731,0.9915484657317742,0.009866066937790104,Film & Animation,15
CUnRQYS6xqo,2018-02-01,142819,4258,254,1728,0.9437056737588653,0.012099230494542043,Music,4
CV0J3Bq3BIc,2017-12-01,391639,7307,84,594,0.9886348261398998,0.001516702881990813,Entertainment,1
CW70dL5430c,2018-02-23,82407,1898,81,266,0.9590702374936837,0.0032278811266033226,Science & Technology,5
CWrjDoEBQsw,2017-11-23,452087,19249,223,1944,0.9885476581758422,0.004300057289857925,Howto & Style,6
CXK3OiDgymo,2017-11-30,521366,21309,184,654,0.991439073186619,0.001254397102994825,People & Blogs,6
CY8E6N5Nzec,2018-02-10,1685073,184892,2067,13193,0.988944100043325,0.007829334396788745,Music,9
CYZkT8gbiEk,2018-02-20,55611,666,227,133,0.7458006718924972,0.0023916131700562836,Entertainment,1
CZ7KRUYQyKE,2018-01-28,983779,107193,1409,6863,0.987026021620228,0.006976160296164077,People & Blogs,6
CZMO9Ud0tOU,2018-01-26,165624,7083,176,781,0.9757542361206778,0.004715500169057625,Education,7
CZkUNPBlJIQ,2018-05-26,3304617,100368,1415,5472,0.9860978748906989,0.0016558651123564395,Entertainment,11
C_SJgw5MVFY,2017-11-18,7544,1049,14,128,0.9868297271872061,0.016967126193001062,Music,5
CaE0JD1X12g,2018-04-14,1808917,53738,2088,5706,0.9625980725826676,0.003154373583752046,Film & Animation,5
CbWP9nvnRhw,2018-04-30,2823761,183159,3283,17183,0.9823913066798253,0.006085146724528032,Entertainment,14
CbfnCflL4-E,2018-01-27,36155,615,68,220,0.9004392386530015,0.006084912183653713,Film & Animation,7
CeCgsmTjHjk,2018-03-31,1743432,154763,1538,13166,0.9901600117721576,0.007551771448499282,Entertainment,13
CefAPPIkB8E,2018-02-19,181929,578,125,173,0.8221906116642959,0.0009509204140076623,Sports,1
CfvTmIEN2Hc,2018-02-03,110882,8224,75,318,0.9909627665983853,0.002867913637921394,Music,7
ChF_ypmiIs8,2017-12-15,55467,2520,279,261,0.9003215434083601,0.004705500567905241,Music,7
ChqXsD5L8Ac,2018-02-22,81078,2152,94,520,0.9581478183437222,0.0064135770492612055,Travel & Events,4
CiFnp-oKZQc,2018-04-01,447230,4193,175,403,0.9599358974358975,0.000901102341077298,People & Blogs,7
CiaoTcPpbDE,2018-04-30,421341,5587,240,464,0.958812424918483,0.001101245784293482,Sports,1
ClM-MORjXQI,2018-01-22,215684,10511,146,946,0.9863000844515342,0.004386046252851394,Pets & Animals,4
CmO2143BzYA,2018-04-04,892676,6555,805,945,0.890625,0.0010586147717648957,Entertainment,1
CokyUUrx18w,2018-04-17,2969842,68610,3472,8975,0.9518326350545212,0.00302204629067809,Entertainment,2
Cp6j-izXLtE,2018-04-16,303564,11441,196,3802,0.9831571710922059,0.012524541777022308,Entertainment,7
Cr9oGxr0Qa0,2017-11-15,121681,6095,61,731,0.9900909681611436,0.006007511443857299,Science & Technology,6
Cs2Xr2b7ako,2018-01-25,185283,12411,105,1077,0.9916107382550335,0.005812729716163922,Howto & Style,5
Csnsq9f_ZkQ,2018-04-26,947700,30013,523,3179,0.9828726748755567,0.0033544370581407618,Film & Animation,6
Ct9BFr9XBaI,2018-01-30,218438,8932,244,700,0.9734088927637314,0.003204570633314716,Music,6
CtBca6H6Teg,2017-11-15,829132,25109,316,3428,0.9875712881022616,0.004134444213949045,Film & Animation,7
CuVuqKyISR4,2017-12-23,14358,504,12,70,0.9767441860465116,0.004875330826020337,People & Blogs,2
CvAQpSdcvno,2018-02-09,81599,1930,32,136,0.9836901121304791,0.0016666870917535755,People & Blogs,5
CvkOWb1U-LI,2018-03-05,230223,10926,446,791,0.9607808652831517,0.0034357992033810696,Science & Technology,10
CxC161GvMPc,2017-11-22,160530,9556,184,840,0.9811088295687885,0.005232666791253972,Education,8
CxGUmtRLm5g,2018-01-29,3474667,3420,452,1014,0.8832644628099173,0.00029182652611027185,Entertainment,5
CyPPi6T3D3s,2018-02-08,941030,10031,881,458,0.9192631964809385,0.0004867007428030987,Howto & Style,8
CzCfd0eaWoA,2017-11-26,721104,61880,600,6587,0.9903969270166453,0.009134604717211387,Howto & Style,7
CziCidR4KcY,2017-11-17,177348,18022,507,3143,0.9726374871822548,0.01772221846313463,Music,6
CzmIrPvIzxk,2017-11-23,1586719,43567,927,5865,0.979165730210815,0.003696306655431743,Film & Animation,6
D-DYWvnrFs8,2017-11-19,26473,2016,8,223,0.9960474308300395,0.008423676953877536,Pets & Animals,2
D-IkMEDaNQY,2018-01-30,751008,16333,762,2248,0.9554255630301257,0.0029933103242575313,Entertainment,6
D-dwmYeLLng,2017-11-21,831425,64705,1480,2825,0.9776384377124726,0.0033977809183029137,Music,2
D-pKeb6Wf4U,2018-01-06,863246,88900,1930,8748,0.9787515138170209,0.010133843655226899,Music,5
D0aAYfRBVik,2018-01-05,544208,38478,1282,1978,0.9677565392354125,0.0036346396965865994,Music,5
D18e8aU-UWs,2018-01-26,579208,54865,853,3692,0.9846907642054632,0.006374221350533832,Music,7
D2UE_Gw7XpI,2017-12-19,179148,14892,416,1106,0.9728246668408675,0.006173666465715498,Comedy,9
D2mxKEa2xmA,2018-05-15,158406,6773,364,947,0.9489981785063752,0.005978308902440564,Entertainment,8
D3BJ5bt5VbA,2018-02-28,140990,2882,208,328,0.9326860841423948,0.002326406128094191,Science & Technology,9
D3uvvA7dyoI,2018-01-18,94432,4057,37,293,0.990962383976551,0.003102761775669265,Entertainment,1
D4pdh0eTsxw,2018-03-09,72945,3535,200,493,0.9464524765729585,0.006758516690657345,Howto & Style,14
D52qnC7dJcQ,2018-05-10,677983,20266,305,829,0.9851733022215741,0.0012227445230927618,Music,14
D5D90CLAILY,2018-04-30,347376,3302,198,618,0.9434285714285714,0.001779052093408871,Entertainment,13
D5bEwcJ8eCI,2018-04-03,314751,12322,407,5268,0.968025767931495,0.016737039755235092,Education,5
D7JorwX31CQ,2018-01-12,177747,12450,262,1128,0.9793895531780994,0.0063460986683319546,Music,5
D7plDibrP1U,2018-02-15,1186241,6836,861,8903,0.8881382356762375,0.007505220271428825,News & Politics,6
D7sj7L1uLiw,2017-12-16,2399171,90783,2847,6557,0.9695930791413009,0.002733027366536191,Entertainment,7
D818vkK10UQ,2017-11-19,194110,8542,248,472,0.9717861205915813,0.0024316109422492403,Sports,8
D8mu5AgUsPs,2018-03-03,90767,566,48,23,0.9218241042345277,0.0002533960580387145,Entertainment,13
DAi3GgwhDR0,2018-03-30,507866,13316,752,1729,0.9465453511515496,0.0034044413290119833,Entertainment,9
DCUD9kjYOAk,2018-03-20,742377,60711,282,3630,0.9953765186168905,0.004889698899615694,Music,11
DCcA4FyWeXI,2018-02-02,41268,2298,63,264,0.9733163913595934,0.00639720849084036,Gaming,5
DD4jmj9AevM,2018-01-26,17143,293,55,66,0.8419540229885057,0.0038499679169340254,Entertainment,7
DFZmEaNqdNc,2018-02-25,34434,1629,30,106,0.9819168173598554,0.0030783527908462564,Film & Animation,5
DGdSlnw4D_M,2018-05-13,1529827,28040,2592,4965,0.915382606424654,0.0032454650100959127,Comedy,7
DGhPGH2YROA,2018-03-01,603891,60869,416,2942,0.9932120420983928,0.004871740098792663,Music,14
DIBw9dSVKdU,2018-03-01,4223613,129679,3995,27208,0.970113859090025,0.006441878079265311,Film & Animation,15
DIM6F38ITsY,2017-12-15,74609,3374,31,283,0.9908957415565345,0.003793108070071975,Entertainment,5
DIU3xPdhCBI,2017-11-14,893462,22326,833,943,0.9640312621443068,0.0010554449993396473,Music,3
DJFeaRWJdy8,2018-01-26,576729,25820,771,4946,0.9710052273325561,0.008575951616790554,Howto & Style,4
DJMyDoYkioY,2018-03-08,405781,3802,688,2529,0.8467706013363029,0.006232425865183437,Sports,1
DKMC6HViGTM,2017-12-21,57516,1471,49,112,0.9677631578947369,0.0019472842339522914,Entertainment,1
DKPCBAlDw2A,2018-04-04,3403440,214529,5100,12159,0.9767790228066421,0.0035725618785699175,Music,11
DM-ni_LSOFE,2017-11-14,2045386,45406,2842,8309,0.9410960039794396,0.004062313910430599,Entertainment,4
DMKcO-T5Y4o,2018-04-17,367978,16137,133,1246,0.9918254456054088,0.00338607199343439,Education,7
DMT7EnJ_Kp8,2018-02-05,328273,11801,136,1042,0.9886068526430426,0.0031741873379778416,Entertainment,4
DOIw62TXYkg,2017-11-14,2457408,2707,200,209,0.9312005503955968,8.504896215850196e-05,Science & Technology,1
DPCW4yvWQT4,2018-02-14,497013,16102,1666,1457,0.9062359297613688,0.002931512857812572,Entertainment,7
DQQN_79QrDY,2017-12-03,458963,7099,450,843,0.9403894555570275,0.0018367493675960807,Entertainment,8
DRfniGCgW0I,2018-03-30,207312,9771,183,1164,0.9816154309825196,0.005614725630933086,Pets & Animals,9
DSG-zxGRkJw,2018-02-20,209979,10302,73,706,0.9929638554216867,0.003362240986003362,Education,7
DTDnD3MYwuk,2018-04-30,109019,535,168,117,0.7610241820768137,0.0010732074225593704,Sports,10
DTErM4uuPdc,2018-01-19,139233,6400,55,600,0.9914794732765299,0.004309323220788175,Howto & Style,7
DTg2FihPSso,2018-04-18,679085,5482,226,1182,0.960406447091801,0.001740577394582416,Sports,6
DUYa7rjRz0s,2017-12-12,216921,12413,170,1316,0.9864897083366447,0.006066724752329189,People & Blogs,1
DV1OqgHb3jc,2018-04-02,1868890,160919,6156,33846,0.9631542720335179,0.01811021515444997,Howto & Style,13
DVAMKnfrQBk,2017-11-17,83497,410,28,76,0.9360730593607306,0.0009102123429584296,News & Politics,3
DW7LqkHzSwE,2018-03-06,107623,3462,339,219,0.9108129439621152,0.0020348810198563506,People & Blogs,3
DWG2mSSBi8U,2017-12-17,178624,4019,505,2486,0.8883731211317418,0.013917502687208885,Entertainment,3
DWaU47V3rMU,2018-01-06,64984,3916,81,467,0.9797348011008257,0.007186384340760803,Howto & Style,3
DZAiRufPx9A,2018-05-17,1127253,75118,2816,6832,0.9638668617034927,0.00606075122443675,Comedy,4
DZJod5hUqx4,2018-05-11,389051,6352,143,572,0.9779830638953041,0.0014702442610351855,Entertainment,7
D_eZxSYRhco,2018-02-16,781787,16931,544,3706,0.9688698140200286,0.00474042162379267,Entertainment,9
Da-2h2B4faU,2018-03-02,1650881,119453,1145,8056,0.9905056468598152,0.0048798187149770335,Education,14
Da2crn5NXc4,2017-11-23,431883,40912,1134,2174,0.9730295390762498,0.005033770720310825,Howto & Style,7
DbF91ZtpGGc,2017-12-15,1055809,51736,1266,2649,0.9761141089015509,0.0025089765288986926,Comedy,7
DbIbchSteCI,2018-01-03,160078,5493,109,392,0.9805426633345233,0.0024488062069741,Education,3
DbJ2s_g1oDc,2017-11-15,863116,20518,1030,4272,0.9521997401150919,0.004949508524925966,Entertainment,6
Dc-EG4ABsxA,2018-02-01,493457,17321,507,2583,0.9715615885124523,0.005234498649325067,Science & Technology,4
Dc6ZDo9ViNA,2017-12-17,411571,10117,1479,1042,0.8724560193170059,0.002531762441960196,Entertainment,6
DcCh33lJLMw,2017-12-24,353529,43571,328,3769,0.9925283036060047,0.010661077309075069,People & Blogs,12
DfSLEBm9WHI,2018-01-08,484060,60911,737,6009,0.9880450298468726,0.01241375036152543,Music,3
DfxhWPvhFCQ,2018-03-21,325270,2793,1103,895,0.7168891170431212,0.002751560242260276,Entertainment,5
DgOUdtUlL24,2017-12-05,3192347,147729,731,4112,0.9950761147783915,0.0012880805250807634,Howto & Style,4
DgY_Q3jE0BM,2018-02-09,18108,155,20,10,0.8857142857142857,0.000552242102937928,Entertainment,1
DgaC0ytqdv4,2018-05-07,217083,6279,187,1040,0.9710794927312094,0.004790794304482617,Entertainment,13
DgljcMqPG98,2018-04-24,226597,2234,79,239,0.9658452226545612,0.0010547359408994822,Film & Animation,13
DhEjpq88wGw,2018-02-02,438441,8846,245,594,0.973050269497305,0.0013548003038037044,Entertainment,4
DhwwTxTh5To,2017-11-17,270859,11492,576,1715,0.9522704673516739,0.006331707641245076,Science & Technology,6
DjjBg8hTaPo,2018-03-26,181010,6880,231,578,0.9675151174237098,0.003193193746201867,Science & Technology,7
Djw1PmpZt9w,2018-01-17,624212,11582,188,778,0.9840271877655056,0.001246371425092757,Entertainment,1
Djxjmq9pvrM,2017-11-21,118227,3598,165,362,0.95615200637789,0.0030619063327327937,Howto & Style,6
DkXD5949qqQ,2017-12-14,94643,2115,105,255,0.9527027027027027,0.002694335555719916,Music,6
Dkut3XLIVrI,2017-11-28,78674,4826,118,344,0.9761326860841424,0.004372473752446806,Music,1
Dm1tTSZHj8Y,2018-02-15,44137,3150,172,655,0.9482239614689946,0.014840156784557175,Education,8
Dm9iTlsaie4,2017-12-14,193304,1598,86,826,0.9489311163895487,0.0042730621197698965,Sports,2
DmTcVy7Ng-g,2018-02-21,36780,3129,52,272,0.9836529393272556,0.007395323545405111,Comedy,8
DmWm3ar0PiQ,2018-02-15,282246,23712,278,2972,0.9884118382659441,0.01052982150322768,Howto & Style,7
DnSO5Uhobvo,2018-01-22,405956,49935,354,3222,0.9929606872278232,0.00793682073919341,Music,6
DtWriozwdR0,2018-01-12,36787,895,39,69,0.9582441113490364,0.0018756625982004511,Entertainment,4
Dtp6sO2tU0k,2017-12-28,524384,9049,125,541,0.986374536734249,0.0010316867028742295,Sports,1
DuRobNfQK5c,2018-02-23,95654,4442,222,270,0.9524013722126929,0.00282267338532628,News & Politics,9
DuTnYi_HW2o,2018-01-04,127157,2703,184,288,0.9362660200900589,0.002264916599164812,Science & Technology,5
Dv4Ph97jv44,2018-05-20,1069358,36530,462,1257,0.987510813148789,0.0011754716381230607,Entertainment,4
Dwc27Lsr1EY,2018-05-15,2061448,5290,1861,546,0.739756677387778,0.0002648623685875171,Entertainment,1
DxSf6Nb_I7o,2018-03-19,148322,2545,113,225,0.9574868322046651,0.0015169698358975742,Entertainment,11
Dzr9f-rkjnw,2018-02-10,84198,636,161,303,0.7979924717691342,0.003598660300719732,People & Blogs,5
E-u9uo0laA8,2018-02-26,1032297,112580,2651,12285,0.9769940380626742,0.011900644872551214,Music,4
E0cbWdlQg_8,2018-01-17,2405786,16584,1643,2193,0.9098590003840457,0.000911552399091191,Film & Animation,8
E21NATEP9QI,2018-05-15,433833,12356,307,1129,0.9757561399352445,0.0026023838666030478,News & Politics,12
E579ABhzXwo,2018-01-12,232934,9256,193,926,0.979574558154302,0.003975374998926735,Howto & Style,2
E60w-0q8Y0Y,2017-12-20,488915,66620,2020,7947,0.9705710955710956,0.01625435914218218,Entertainment,13
E7zFj4iUn0U,2018-02-02,430321,7699,1169,1912,0.8681777176364457,0.00444319473137495,Entertainment,1
E9eAshaPvYw,2018-01-19,171676,3738,345,461,0.9155033063923586,0.0026852908968056106,Film & Animation,6
EAGhzuitLXU,2018-02-23,906053,93269,847,4717,0.9910004675081814,0.005206097215063578,Music,13
EBt_88nxG4c,2017-11-22,2484089,150565,3873,10683,0.9749219751615535,0.0043005705512161605,Music,9
EC5UCCnk59c,2018-03-08,915989,21830,509,1131,0.9772147365593804,0.001234730984760734,Sports,12
EEIP1YpFXrE,2017-11-16,224426,17784,225,2762,0.9875062468765617,0.012306951957438087,Gaming,7
EEzj0HMz5Bc,2018-02-27,2344521,168497,1339,7349,0.9921159235968817,0.0031345421943330854,Comedy,7
EIY-PsHrj9A,2017-12-22,643117,15528,380,3883,0.9761126477244154,0.006037781616719819,People & Blogs,1
EIer2-KAn7o,2017-12-19,11835,1561,5,204,0.9968071519795658,0.01723700887198986,Science & Technology,2
EJ-4nFz5hjU,2017-11-29,2425655,231276,2884,24449,0.9876836351212845,0.010079339394926319,Comedy,2
EKkzbbLYPuI,2017-12-02,588112,69989,470,3521,0.9933294540087143,0.005986954865739859,Music,7
EL1wN_ihL_E,2018-03-21,1859439,29035,1204,1203,0.9601838685141705,0.0006469693278456567,Entertainment,2
EMTo2UqcnGg,2018-01-30,309747,4327,735,1890,0.8548004741209009,0.006101754012145396,Entertainment,6
ENr6CXm1YxU,2017-11-16,33887,1350,41,69,0.9705248023005032,0.002036179065718417,Music,5
EOmcGbXsRM8,2018-01-20,88425,1901,332,264,0.851321092700403,0.0029855810008481763,Comedy,1
EP06RO4INws,2018-03-01,200068,3300,69,194,0.9795191451469278,0.0009696703120938881,Travel & Events,6
EP5ExDvQ3p4,2017-11-30,70136,2159,103,716,0.9544650751547303,0.010208737310368428,Entertainment,5
EQ748TZcuqs,2018-05-12,206278,11276,104,506,0.9908611599297013,0.0024530003199565633,Science & Technology,10
EQvdKS-QX_E,2018-01-07,742624,19129,255,1704,0.9868448204704912,0.0022945662946524756,Sports,3
ERBEwrn4f7Q,2017-12-13,166495,3648,79,361,0.9788033270727127,0.002168233280278687,Entertainment,6
ESRAQtXVQL0,2018-01-12,23634,131,13,23,0.9097222222222222,0.0009731742405009731,Nonprofits & Activism,1
ESyJop31cmY,2018-03-08,181427,23507,121,1747,0.99487895716946,0.009629217260936906,People & Blogs,13
ET6XGZqOyjY,2018-04-01,503442,33164,1120,3197,0.9673316999183292,0.00635028464053456,Howto & Style,13
ETabBP9tUD4,2018-02-10,114967,2783,54,201,0.9809658089531195,0.0017483277810154219,Comedy,1
EU-eQpCqBXQ,2018-03-26,1918191,111886,2211,8141,0.9806217516674408,0.004244102907374709,Comedy,13
EUPlbO3Ub2I,2018-02-26,1022505,25483,3484,2451,0.8797252045431008,0.002397054293133041,People & Blogs,4
EUfZCJtfAYA,2018-04-26,527826,17942,404,3015,0.9779788509756895,0.0057121096725057125,Pets & Animals,4
EUwzWHD3Htg,2018-02-14,1333918,27332,591,1649,0.978834652437059,0.001236207922825841,Autos & Vehicles,7
EY8rq1AyCPY,2018-01-31,34551,1432,14,249,0.9903181189488244,0.007206737865763654,Comedy,2
EYLUUm9SLW0,2017-12-04,149886,7929,422,903,0.9494671296850676,0.006024578679796645,People & Blogs,4
EYkEshCOhEU,2017-11-14,294387,15247,385,976,0.975371033776868,0.0033153637898412636,People & Blogs,2
EZSCtgfmEO0,2017-12-09,534807,16619,498,2725,0.9709061167260619,0.005095296060074008,News & Politics,4
EZXu7RxBR0Y,2018-03-30,283016,5300,459,430,0.9202986629623199,0.001519348729400458,People & Blogs,3
E_86MEdNsAI,2017-11-15,52743,4553,33,550,0.9928041866550371,0.010427924084712664,Entertainment,6
E_ViwNxUldw,2018-02-22,46041,2576,49,427,0.9813333333333333,0.009274342433917596,Howto & Style,14
EaEesT3HO4w,2017-12-30,31957,439,64,282,0.8727634194831014,0.008824357730700628,Sports,8
EajOkkJ80uc,2017-12-17,252296,3973,311,806,0.9274042950513539,0.0031946602403526017,Comedy,2
EbSOKsFHwU8,2018-05-04,1181967,116791,844,6158,0.9928252645896204,0.005209959330505843,Music,4
EbXHZ4WoyFY,2018-02-15,143080,2317,129,804,0.947260834014718,0.00561923399496785,Sports,4
EbbL8NhdTQE,2018-04-18,963212,20214,5209,1879,0.7951067930614011,0.0019507647329975125,Film & Animation,13
EbuCLC_wVlM,2017-11-22,270142,12507,114,425,0.9909674352270026,0.0015732466628661963,Entertainment,7
Ecd4eA067P0,2018-02-21,313431,15804,1861,3580,0.894650438720634,0.011421971662024497,Entertainment,8
EeNrUTiwZVw,2018-01-09,501513,11702,858,1407,0.931687898089172,0.0028055105251508935,Howto & Style,3
EgUMLjp3H4E,2018-01-28,23468,971,7,48,0.9928425357873211,0.0020453383330492586,Comedy,5
Eg_kW5fw6qU,2017-11-14,188003,9091,135,2814,0.9853674398439194,0.014967846257772482,People & Blogs,2
EhSXsTSNDyo,2018-03-28,1156148,215244,1304,20056,0.9939782403901214,0.017347260039372123,Music,12
EiwmO-XOqZ8,2018-01-06,53006,1806,121,589,0.9372080954852102,0.011111949590612383,Entertainment,3
EjW7WzozgI0,2018-03-27,816315,43035,906,5733,0.979381443298969,0.0070230242002168285,Music,12
Ek3aeUhHaFY,2018-03-08,2947593,109413,1358,9534,0.987740473589658,0.0032345035423818687,People & Blogs,13
ElmsIGT85tI,2017-12-03,693228,43385,878,3102,0.9801640196100581,0.004474718274507089,Music,6
Em8C6AvD4sk,2017-11-30,41471,388,39,67,0.9086651053864169,0.0016155867955921005,Entertainment,5
Em9EI37Yy9g,2017-12-02,928751,8872,505,2803,0.9461448224378799,0.003018031743707409,Sports,3
Eouvsy8JdLU,2018-03-05,141285,4998,222,858,0.957471264367816,0.006072831510776091,Entertainment,5
Ep6-bNu16_I,2017-12-11,2137830,110551,1454,19207,0.9870184366769341,0.008984343937544145,People & Blogs,6
Epm5_DSfMn4,2018-01-28,24203,241,26,99,0.9026217228464419,0.004090402016278974,People & Blogs,4
Ept29ceiVfk,2018-02-16,3693222,35078,538,1892,0.9848944294699011,0.000512289810902242,Film & Animation,8
Eq1BuMoTW7Q,2018-02-04,74078,3689,100,612,0.973607812087622,0.008261562137206729,Howto & Style,6
EqeIRzY7hIU,2018-05-22,933053,20531,937,4210,0.9563536426308925,0.004512069518023092,Science & Technology,13
Er1eh1D8p2o,2018-01-23,398224,17712,193,439,0.9892208880201061,0.0011023946321668207,Music,3
ErZDtWsCA9U,2018-01-09,90556,360,53,19,0.8716707021791767,0.0002098149211537612,Autos & Vehicles,2
EsBjHXCG4Us,2017-11-22,403292,8650,397,1728,0.9561180501823809,0.004284736617636849,Education,4
EsaHiIdsKpE,2018-02-02,1130738,13948,2893,1865,0.8282168517308949,0.0016493652817894154,Entertainment,5
EsdjC5dsOTM,2018-01-24,489921,3242,107,807,0.9680501642281278,0.001647204345190347,Sports,3
Eswl8SSywzA,2018-01-14,441159,11864,469,2485,0.9619719451877078,0.005632889729099939,Education,6
EtfIzNdt9Ac,2017-12-15,737557,24999,1070,2869,0.9589550807472477,0.0038898688508142423,Entertainment,3
EudArMNjbP0,2018-01-17,49499,3058,139,377,0.9565217391304348,0.007616315481120831,Film & Animation,2
Ev23TV62k08,2018-04-06,719145,34432,2797,2907,0.9248703967337291,0.004042300231524936,Comedy,2
Ev9rOA2Yjs0,2018-01-12,121952,11946,485,2226,0.960984635186228,0.018253083180267648,Science & Technology,7
Evz-ZQC8wss,2018-03-15,395028,11660,689,1262,0.944206008583691,0.003194710248387456,Comedy,10
